video_name,channel_name,channel_id,date,region_code,category_Id,category,view,like,comment,channel_subscribers,channel_videoCount,popularity_%,engagement_%,growth_%,duration(sec),country,country_code
[2022 MAMA] IVE&Kep1er&NMIXX&LESSERAFIM&NewJeans-ELEVEN+WADADA+O.O+FEARLESS+HypeBoy | Mnet 221129 방송,Mnet K-POP,UCbD8EppRX3ZwJSou-TVo90A,2022-11-29,HK,20,Gaming,4851819,273159.0,10330.0,20000000,29735,5.63,0.21,24.26,309,Hong Kong,HKG
FWD 富衛保險呈獻：第四屆 KKBOX 香港風雲榜,KKBOXHK,UCPfE2RhWLbLF2c5mb_Dfymg,2022-11-27,HK,10,Music,458267,10108.0,684.0,41200,1402,2.21,0.15,1112.3,10243,Hong Kong,HKG
"人民喻""六四2.0""事件! 中國白紙革命激情退去 中國公安多管齊下鎮壓""革命恐夭折?"" 一海之隔輿論不挺? 香港民眾挺中反中態度兩極化｜主播 苑曉琬｜【大世界新聞】20221129｜三立iNEWS",三立iNEWS,UCoNYj9OFHZn3ACmmeRCPwbA,2022-11-29,HK,25,News & Politics,631731,3199.0,2546.0,1040000,92104,0.51,0.4,60.74,1175,Hong Kong,HKG
【白紙革命】連「習近平下台」都敢喊！ 中國15省79大學響應革命…成「政權破口」震撼世界？【關鍵時刻】20221128-4 劉寶傑 黃世聰 李正皓 林廷輝 吳子嘉【English subtitles】,關鍵時刻,UCKQVSNdzGBJSXaUmS4TOWww,2022-11-28,HK,25,News & Politics,1021521,10055.0,3641.0,2760000,29047,0.98,0.36,37.01,2107,Hong Kong,HKG
"六四後最大民意浪潮! ""白紙革命""中國遍地開花 抗議浪潮蔓延武漢成都 學生上街高舉白紙大喊""習近平下台""｜主播 鄧崴｜【大世界新聞】20221128｜三立iNEWS",三立iNEWS,UCoNYj9OFHZn3ACmmeRCPwbA,2022-11-28,HK,25,News & Politics,673577,4827.0,1754.0,1040000,92104,0.72,0.26,64.77,1116,Hong Kong,HKG
【第四屆KKBOX香港風雲榜 表演片段】MIRROR以〈 We All Are〉為風雲榜寫上結尾,KKBOXHK,UCPfE2RhWLbLF2c5mb_Dfymg,2022-11-28,HK,10,Music,135118,3244.0,260.0,41200,1402,2.4,0.19,327.96,841,Hong Kong,HKG
[2022 MAMA] KARA - LUPIN + STEP + Mr. | Mnet 221129 방송,Mnet K-POP,UCbD8EppRX3ZwJSou-TVo90A,2022-11-29,HK,20,Gaming,2218911,105111.0,6914.0,20000000,29735,4.74,0.31,11.09,295,Hong Kong,HKG
太震撼！成龙和邓丽君私生子相认，赠予27亿产业！#shorts,娱情娱理,UCeXAlqXoHrOhMfxswGI45OA,2022-11-22,HK,22,People & Blogs,258339,2418.0,190.0,31400,811,0.94,0.07,822.74,39,Hong Kong,HKG
萬千星輝賀台慶2022 丨天王郭富城壓軸登場，勁歌熱舞連發將氣氛推上最高峰！丨TVB｜生日快樂｜郭富城丨 TVB台慶 丨 TVBUSA,TVB USA Official,UCgVstyPcfgQ8Dpmoy8qxAmA,2022-11-19,HK,24,Entertainment,813778,9459.0,1437.0,1410000,53989,1.16,0.18,57.71,704,Hong Kong,HKG
MC 張天賦 - Overkill (Official Music Video),MC 張天賦,UC4LyPYXnF07KF97Nb8vE_Pg,2022-11-28,HK,10,Music,144243,8176.0,476.0,168000,42,5.67,0.33,85.86,219,Hong Kong,HKG
【K²瘋暴🌪️EP3💜💚】突襲曼谷72小時⚡起飛前才通知嘉盈✈️⁉️夜市被邀吃蟲🐛🐛送手信給觀眾🎀「上集」(feat. @Kaying嘉盈 )｜Kitling,Kitling_ 雀斑妹,UC9EgoKRDXqFPTZz9Vk3XHZA,2022-11-28,HK,1,Film & Animation,105760,3872.0,154.0,122000,127,3.66,0.15,86.69,1628,Hong Kong,HKG
中國女孩舉白紙淚吼「共產黨是黑社會嗎」小粉紅覺醒：終於懂台灣人不統一｜中国封控抗议｜A4 Revolution｜白紙革命｜@setn,三立新聞網SETN,UCIU8ha-NHmLjtUwU7dFiXUA,2022-11-30,HK,25,News & Politics,331725,6328.0,1860.0,2210000,137920,1.91,0.56,15.01,666,Hong Kong,HKG
[2022 MAMA] IVE&Kep1er&NMIXX&LE SSERAFIM&NewJeans - CHEER UP | Mnet 221129 방송,Mnet K-POP,UCbD8EppRX3ZwJSou-TVo90A,2022-11-29,HK,20,Gaming,2822946,187150.0,7220.0,20000000,29735,6.63,0.26,14.11,197,Hong Kong,HKG
中年好聲音 ｜第1集｜  顏志恒 演唱《 一首歌一個故事 》 「廁所歌王」唱出自己故事｜ 顏志恒 ｜ TVB綜藝,TVB  綜藝 ,UCKh2nOrPXCW4nXuhr_ZTIzg,2022-11-27,HK,10,Music,126851,1678.0,377.0,189000,8915,1.32,0.3,67.12,303,Hong Kong,HKG
經典重歸の學校之匪夷所思 🏫 返學派金老師嗌收返?!🤯 撞正阿sir與老婆的激情對話🔥,機動電視台RTV,UC7Zayxj2DitG-4C7JMUfd4w,2022-11-24,HK,22,People & Blogs,366444,12131.0,181.0,523000,167,3.31,0.05,70.07,1040,Hong Kong,HKG
Red Velvet 레드벨벳 'Birthday' MV,SMTOWN,UCEf_Bc-KVd7onSeifS3py9g,2022-11-28,HK,10,Music,7407277,633371.0,31382.0,31100000,4003,8.55,0.42,23.82,245,Hong Kong,HKG
香港VLOG 外國男友第一次見我香港家人…超緊張XDD … 我媽見到未來女婿的反應是？！🐝 Mira 咪,Mira's Garden,UCycdIv0INFmRwGf1UgluUmw,2022-11-29,HK,22,People & Blogs,131101,4609.0,189.0,735000,937,3.52,0.14,17.84,763,Hong Kong,HKG
"카라(KARA)의 킬링보이스를 라이브로! - Rock U, Pretty Girl, Honey, 미스터, 루팡, 점핑, Step, 맘마미아, WHEN I MOVE | 딩고뮤직",딩고 뮤직 / dingo music,UCtCiO5t2voB14CmZKTkIzPQ,2022-11-29,HK,10,Music,3400113,145410.0,15776.0,4130000,1803,4.28,0.46,82.33,1198,Hong Kong,HKG
Y.T.熱爆影片🏆重大改變🚨未移民英國🇬🇧注意❗️同上年唔同曬,Coco哥,UC_vZsUCJrwYrbIRPHacAS_Q,2022-11-29,HK,24,Entertainment,139511,4229.0,164.0,267000,696,3.03,0.12,52.25,1084,Hong Kong,HKG
【神作】三十分鐘講完阿米，宇宙基本法則，阿米對人類最後的警告，愛的真諦，人生在世的意義 | 老高與小茉 Mr & Mrs Gao,老高與小茉 Mr & Mrs Gao,UCMUnInmOkrWN4gof9KlhNmQ,2022-11-16,HK,24,Entertainment,3132639,76675.0,6239.0,5290000,367,2.45,0.2,59.22,1767,Hong Kong,HKG
【白紙革命】[ENG SUB]曾以為可以武統！陸男反悔：台人過得很好 @東森新聞 CH51,東森新聞 CH51,UCR3asjvr_WAaxwJYEDV_Bfw,2022-11-28,HK,25,News & Politics,1919433,19878.0,8118.0,1860000,352711,1.04,0.42,103.2,1068,Hong Kong,HKG
Ivana Wong X Serrini《誅神的黃昏》 Official MV,Ivana Wong 王菀之,UCWclG_g_vo742avGyy8R3dg,2022-11-24,HK,10,Music,119527,7436.0,271.0,21700,101,6.22,0.23,550.82,202,Hong Kong,HKG
KARA (카라) 'WHEN I MOVE' Official MV,KARA Official,UCbxYZzVHUrv-AhR6KZzGo0A,2022-11-29,HK,10,Music,2210210,138540.0,10168.0,571000,103,6.27,0.46,387.08,194,Hong Kong,HKG
Anson Lo 盧瀚霆《永順街39號》Official Music Video,MIRROR,UCEuQ-0x3uMk1KghGiO1kTHg,2022-11-12,HK,10,Music,3664754,62802.0,4929.0,402000,164,1.71,0.13,911.63,299,Hong Kong,HKG
中國多地爆發反封控抗議 民眾：「這是我們的職責」－ BBC News 中文,BBC News 中文,UCb3TZ4SD_Ys3j4z0-8o6auA,2022-11-28,HK,25,News & Politics,1446563,22036.0,8403.0,1370000,4628,1.52,0.58,105.59,232,Hong Kong,HKG
【北海道の神機錯亂❄️】Jeremy阿波羅MV根本是不可能任務🚨四天極地拍攝完整事件簿🎥,波仔 Boris,UCN-lClAD0VW6OJMMa-kuy8A,2022-11-29,HK,22,People & Blogs,62210,3504.0,142.0,288000,184,5.63,0.23,21.6,780,Hong Kong,HKG
現在是反攻時刻？嘉賓：蔡金強︱葳言大意︱Sun Channel︱20221129,Sun Channel,UCkx8tfePUl__VGvNDNOKqRw,2022-11-29,HK,25,News & Politics,41663,1924.0,41.0,405000,4231,4.62,0.1,10.29,1414,Hong Kong,HKG
【抖音名侦探小宇】趕走一個熊孩子，還有另一個！,名侦探小宇,UCILLkbj8qW0c2kW5mXLmk8A,2022-11-10,HK,22,People & Blogs,589949,32529.0,54.0,31300,115,5.51,0.01,1884.82,47,Hong Kong,HKG
Gigi 炎明熹 - 好想約你♡ Official MV,Gigi Yim 炎明熹,UClcZbrjwN5XeFZKycOdSRwg,2022-11-21,HK,22,People & Blogs,1243574,8734.0,10099.0,28900,7,0.7,0.81,4303.02,210,Hong Kong,HKG
(開啟字幕)白紙運動遍地開花，香港人和自由世界的人應該支持，還是喊我支持中國公安，你可以打我？20221127,Gavinchiu趙氏讀書生活,UCmi1257Mo7v4ors9-ekOq1w,2022-11-29,HK,25,News & Politics,104582,9573.0,812.0,297000,1923,9.15,0.78,35.21,1045,Hong Kong,HKG
Portugal vs. Uruguai  | Melhores momentos | Mundial 2022,RTP,UCWPpeeDOykyH5ducPITCDPw,2022-11-28,HK,17,Sports,854819,5947.0,285.0,615000,24828,0.7,0.03,138.99,120,Hong Kong,HKG
没想到，我妈竟然也有被我吓跑的时候#Shorts,青岛大姨张大霞,UCio4jjnJQtYz9K3aa0Id7fQ,2022-11-26,HK,24,Entertainment,197794,11066.0,31.0,67900,298,5.59,0.02,291.3,41,Hong Kong,HKG
萬千星輝賀台慶2022 丨一眾藝人現場表演趣劇，演出一幕幕笑中有淚嘅情節！丨 一封信丨胡楓丨韓馬利｜安德尊｜林盛斌｜錢嘉樂｜余思霆｜陳嘉慧｜TVB台慶 丨 TVBUSA,TVB USA Official,UCgVstyPcfgQ8Dpmoy8qxAmA,2022-11-19,HK,24,Entertainment,364778,3273.0,255.0,1410000,53989,0.9,0.07,25.87,1323,Hong Kong,HKG
Awkward silence: China official temporarily speechless after question on protests,Guardian News,UCIRYBXDze5krPDzAEOxFGVA,2022-11-29,HK,25,News & Politics,1178170,15397.0,6255.0,2920000,13699,1.31,0.53,40.35,125,Hong Kong,HKG
【悦悦的宇宙】小时候的梦想竟然成真了！,西西里传媒——娱乐频道,UC298brUsL7E8-pM_iWQkZSQ,2022-11-12,HK,24,Entertainment,217530,14480.0,47.0,35800,2222,6.66,0.02,607.63,52,Hong Kong,HKG
反清零抗議行動 上海今晨爆發警民衝突｜20221128 公視早安新聞,公視新聞網,UCexpzYDEnfmAvPSfG4xbcjA,2022-11-28,HK,25,News & Politics,433931,2464.0,1534.0,229000,159694,0.57,0.35,189.49,128,Hong Kong,HKG
即買即賺💰 7折買名牌袋👜邊度買最抵❓日元大跌🇯🇵2022年東京喪買攻略🎁,Alfred Chan,UCA33kwNRGDbO7jg-8czNOJQ,2022-11-29,HK,19,Travel & Events,37370,1334.0,73.0,342000,359,3.57,0.2,10.93,872,Hong Kong,HKG
【現場直擊！】 Dear Jane - 到底發生過什麼事 (Dear Jane What’s Happening Live 2022 @ Nov20),Dear Jane,UCiotgREgT1xXXa7Q-MLMnbw,2022-11-21,HK,10,Music,161933,3614.0,99.0,237000,210,2.23,0.06,68.33,258,Hong Kong,HKG
She really did it her way!,Talent Recap,UCSWwb_YyNB8vuC1VDcfPPaQ,2022-11-14,HK,24,Entertainment,28285664,1859589.0,4185.0,10700000,5084,6.57,0.01,264.35,59,Hong Kong,HKG
穿黑丝要饭，成功率会高一点么？#搞笑#黑丝#美女,小赖同学,UCcbKoNifl_d642yVf-EzJTQ,2022-11-27,HK,22,People & Blogs,267266,3140.0,73.0,37800,256,1.17,0.03,707.05,27,Hong Kong,HKG
如何解讀中央政策？嘉賓：蔡金強︱葳言大意︱Sun Channel︱20221129,Sun Channel,UCkx8tfePUl__VGvNDNOKqRw,2022-11-29,HK,25,News & Politics,32491,1924.0,50.0,405000,4231,5.92,0.15,8.02,1882,Hong Kong,HKG
神舟十五号载人飞船发射,CCTV中文国际,UCnAsZ46UTeFEgwOEwMezngQ,2022-11-29,HK,28,Science & Technology,140718,4246.0,70.0,908000,46598,3.02,0.05,15.5,9546,Hong Kong,HKG
提问蔡霞: “白纸运动”能否解封中国?,自由亚洲电台,UC06ZfP4ru4C8uV6nkq58IuQ,2022-11-29,HK,25,News & Politics,162592,4066.0,692.0,282000,11118,2.5,0.43,57.66,3297,Hong Kong,HKG
断句梗的魅力！#Shorts,盖世猪猪丶,UCswARxl2e7rIydksD9cP6Pg,2022-11-22,HK,1,Film & Animation,530409,31244.0,259.0,166000,187,5.89,0.05,319.52,27,Hong Kong,HKG
公告,arhoTV,UCXTE-gQCetfrx_lC9yFM2aw,2022-11-12,HK,22,People & Blogs,345284,3443.0,4834.0,443000,776,1.0,1.4,77.94,102,Hong Kong,HKG
Argentina vs. Mexico - Melhores Momentos,RTP,UCWPpeeDOykyH5ducPITCDPw,2022-11-26,HK,17,Sports,2344038,28907.0,0.0,615000,24828,1.23,0.0,381.14,126,Hong Kong,HKG
29/11/22 奪命 Loudzone 白紙,城寨 Singjai,UC0zUmHNpkviI6UZ0uqCYrww,2022-11-29,HK,25,News & Politics,91026,5375.0,423.0,310000,5216,5.9,0.46,29.36,5582,Hong Kong,HKG
Jung Kook from BTS performs 'Dreamers' at FIFA World Cup opening ceremony,FIFA,UCpcTrCXblq78GZrTUTLWeBw,2022-11-20,HK,10,Music,32659815,1676952.0,69227.0,16000000,10034,5.13,0.21,204.12,124,Hong Kong,HKG
外卖塑料袋打了死结解不开？不慌，学会这招5秒轻松解开！#这不科学啊 #科学实验 #阿基米吴,MIWU TV,UCBVcnlsHQxeMMmdrVguWPHQ,2022-11-15,HK,26,Howto & Style,1614690,76747.0,737.0,93400,93,4.75,0.05,1728.79,32,Hong Kong,HKG
[2022 MAMA] IVE&Kep1er&NMIXX&LESSERAFIM&NewJeans-ELEVEN+WADADA+O.O+FEARLESS+HypeBoy | Mnet 221129 방송,Mnet K-POP,UCbD8EppRX3ZwJSou-TVo90A,2022-11-29,TW,20,Gaming,4851819,273159.0,10330.0,20000000,29735,5.63,0.21,24.26,309,"Taiwan, Province of China",TWN
開第一槍嗆蘇揆「倨傲」  王世堅：這時下台展現風骨、被逼走夠難看【一刀未剪看新聞】,台視新聞 TTV NEWS,UC8ROUUjHzEQm-ndb69CX8Ww,2022-11-29,TW,25,News & Politics,292879,4674.0,767.0,925000,166373,1.6,0.26,31.66,418,"Taiwan, Province of China",TWN
#最快開票看TVBS【LIVE】決戰九合一  TVBS新聞網開票特別報導,TVBS NEWS,UC5nwNW4KdC0SzrhF9BXEYOQ,2022-11-26,TW,25,News & Politics,2503708,6218.0,74.0,2230000,347519,0.25,0.0,112.27,25295,"Taiwan, Province of China",TWN
【白紙革命】[ENG SUB]曾以為可以武統！陸男反悔：台人過得很好 @東森新聞 CH51,東森新聞 CH51,UCR3asjvr_WAaxwJYEDV_Bfw,2022-11-28,TW,25,News & Politics,1919433,19878.0,8118.0,1860000,352711,1.04,0.42,103.2,1068,"Taiwan, Province of China",TWN
[2022 MAMA] KARA - LUPIN + STEP + Mr. | Mnet 221129 방송,Mnet K-POP,UCbD8EppRX3ZwJSou-TVo90A,2022-11-29,TW,20,Gaming,2218911,105111.0,6914.0,20000000,29735,4.74,0.31,11.09,295,"Taiwan, Province of China",TWN
【九合一大選】民進黨輸到剩1/4江山…派系開戰！ 屏東險勝「快速唱票不亮票」爆爭議！？【關鍵時刻】20221129-1 劉寶傑 黃世聰 吳子嘉 李正皓 高嘉瑜 李貴敏,關鍵時刻,UCKQVSNdzGBJSXaUmS4TOWww,2022-11-29,TW,25,News & Politics,509209,5557.0,1452.0,2760000,29047,1.09,0.29,18.45,1798,"Taiwan, Province of China",TWN
2022爭霸九合一見真章！1126九合一選戰投開票全紀錄 三立新聞全程直播｜【直播回放】20221126｜三立新聞台,三立LIVE新聞,UC2TuODJhC03pLgd6MpWP0iw,2022-11-26,TW,25,News & Politics,1862325,4281.0,109.0,1370000,156261,0.23,0.01,135.94,42900,"Taiwan, Province of China",TWN
[2022 MAMA] IVE&Kep1er&NMIXX&LE SSERAFIM&NewJeans - CHEER UP | Mnet 221129 방송,Mnet K-POP,UCbD8EppRX3ZwJSou-TVo90A,2022-11-29,TW,20,Gaming,2822946,187150.0,7220.0,20000000,29735,6.63,0.26,14.11,197,"Taiwan, Province of China",TWN
【完整公開】LIVE 九合一選戰 開票全紀錄特別報導,台視新聞 TTV NEWS,UC8ROUUjHzEQm-ndb69CX8Ww,2022-11-26,TW,25,News & Politics,2238558,4143.0,44.0,925000,166373,0.19,0.0,242.01,25389,"Taiwan, Province of China",TWN
"人民喻""六四2.0""事件! 中國白紙革命激情退去 中國公安多管齊下鎮壓""革命恐夭折?"" 一海之隔輿論不挺? 香港民眾挺中反中態度兩極化｜主播 苑曉琬｜【大世界新聞】20221129｜三立iNEWS",三立iNEWS,UCoNYj9OFHZn3ACmmeRCPwbA,2022-11-29,TW,25,News & Politics,631731,3199.0,2546.0,1040000,92104,0.51,0.4,60.74,1175,"Taiwan, Province of China",TWN
【央視一分鐘】不忍了！中共清零掀抗爭 北京.上海等城市怒吼「習近平下台」｜眼球中央電視台,眼球中央電視台,UCTqPBBnP2T57kmiPQ87986g,2022-11-29,TW,25,News & Politics,429415,13366.0,2168.0,1180000,939,3.11,0.5,36.39,867,"Taiwan, Province of China",TWN
一輩子沒做過餐飲業的人開得了咖啡廳嗎？｜白癡公主,白癡公主,UCJWXJTaLqI5KBnJuaXbCaTg,2022-11-29,TW,24,Entertainment,200290,4264.0,400.0,1550000,354,2.13,0.2,12.92,1266,"Taiwan, Province of China",TWN
民怨爆發「賭爛票」集結！ 綠鐵板區慘勝！「他」直指DPP真正破口？！【57爆新聞】,東森新聞 CH51,UCR3asjvr_WAaxwJYEDV_Bfw,2022-11-29,TW,25,News & Politics,433929,3084.0,615.0,1860000,352711,0.71,0.14,23.33,714,"Taiwan, Province of China",TWN
大s突然現身！開出3個條件，汪小菲答應就和解，孩子接回北京不再阻止探視！不料一句話激起張蘭怒火，直吼讓她滾！【鲤娱记】#大s#汪小菲#張蘭,鯉娛記,UCQ_HDY9OrAwTAW80DfkOeNQ,2022-11-29,TW,24,Entertainment,206413,417.0,10.0,104000,1596,0.2,0.0,198.47,735,"Taiwan, Province of China",TWN
"台股還會再漲1500點!搶進金融股""回補行情"" 這3檔低基期讓你波段加長線存股全包!《鈔錢部署》盧燕俐 ft.李永年 20221129",華視優選–鈔錢部署,UCA_hK5eRICBdSOLlXKESvEg,2022-11-29,TW,27,Education,139857,1926.0,60.0,307000,448,1.38,0.04,45.56,1708,"Taiwan, Province of China",TWN
2022九合一大選 國民黨北台大勝 民進黨守嘉南高屏澎｜【直播回放】20221126｜三立新聞台,三立LIVE新聞,UC2TuODJhC03pLgd6MpWP0iw,2022-11-26,TW,25,News & Politics,1131650,1979.0,331.0,1370000,156261,0.17,0.03,82.6,14115,"Taiwan, Province of China",TWN
太震撼！成龙和邓丽君私生子相认，赠予27亿产业！#shorts,娱情娱理,UCeXAlqXoHrOhMfxswGI45OA,2022-11-22,TW,22,People & Blogs,258339,2418.0,190.0,31400,811,0.94,0.07,822.74,39,"Taiwan, Province of China",TWN
【大新聞大爆卦】817腰斬輸3/4江山蔡家軍邀功英系守住!被王世堅轟挺小智.戰台大.打慈濟破壞社會善良!綠側翼大罵民進黨X你X!蔣萬安立委補選舔唇仔吳怡農復仇之戰?20221130@CtiNews,大新聞大爆卦,UCCqASHJXWs5_Lst_jWp40dw,2022-11-30,TW,22,People & Blogs,122241,13612.0,106.0,502000,10632,11.14,0.09,24.35,7236,"Taiwan, Province of China",TWN
"【大新聞大爆卦】蔡便當會罪推何志偉當民傻!阿中不認爛""是你們叫我選的""網譙爆!王浩宇要黨告館長.處理郭正亮 ""側翼""嗆補選不幫造反?台南88槍綠光電幫魚肉鄉里! 20221129 @CtiNews​",大新聞大爆卦,UCCqASHJXWs5_Lst_jWp40dw,2022-11-29,TW,22,People & Blogs,148446,12463.0,141.0,502000,10632,8.4,0.09,29.57,7246,"Taiwan, Province of China",TWN
"카라(KARA)의 킬링보이스를 라이브로! - Rock U, Pretty Girl, Honey, 미스터, 루팡, 점핑, Step, 맘마미아, WHEN I MOVE | 딩고뮤직",딩고 뮤직 / dingo music,UCtCiO5t2voB14CmZKTkIzPQ,2022-11-29,TW,10,Music,3400113,145410.0,15776.0,4130000,1803,4.28,0.46,82.33,1198,"Taiwan, Province of China",TWN
Red Velvet 레드벨벳 'Birthday' MV,SMTOWN,UCEf_Bc-KVd7onSeifS3py9g,2022-11-28,TW,10,Music,7407277,633371.0,31382.0,31100000,4003,8.55,0.42,23.82,245,"Taiwan, Province of China",TWN
【正常發揮PiMW】拜登噤聲白紙運動不挺抗爭怕得罪中?美新冠百萬死敢嘴習近平清零?蘇納克嗆BBC記者遭逮中英黃金十年告終郭正亮遭綠追殺高嘉瑜爆快死在戰場20221129 完整版 @正常發揮,正常發揮,UCz_rK02a3hnmMOOUSmFQo2w,2022-11-29,TW,25,News & Politics,137777,14707.0,993.0,554000,3824,10.67,0.72,24.87,5460,"Taiwan, Province of China",TWN
"獨家! 彭文正:論文真的要開箱了! 蔡英文""床頭論文""明天現真身｜政經關不了（完整版）｜2022.11.29",政經關不了,UCv-VvrlvdMfA-C4LEJubkpg,2022-11-29,TW,25,News & Politics,111806,10119.0,802.0,319000,2327,9.05,0.72,35.05,3472,"Taiwan, Province of China",TWN
大S與神交換的條件可能會讓汪小菲恨死小S...【康熙來了 #shorts 】#大S #小S #具俊曄 #汪小菲 #張蘭,我愛貓大,UC-z9BI8hMHNPrvnccyWgjyg,2022-11-29,TW,24,Entertainment,118418,2134.0,92.0,1170000,4689,1.8,0.08,10.12,59,"Taiwan, Province of China",TWN
韓劇演員姜至奐性侵事件真相!!,High A Day,UCGbqa6zyWmkOJHp5QefjTrg,2022-11-28,TW,19,Travel & Events,188451,4066.0,284.0,568000,601,2.16,0.15,33.18,1781,"Taiwan, Province of China",TWN
[多理多知益智問答節目] 社會菁英正面對決了？！ #多理多知 S1 EP3,理科太太 Li Ke Tai Tai,UCHfY_EOzB1i57hYLSw_rYMg,2022-11-30,TW,27,Education,65164,1573.0,117.0,1170000,188,2.41,0.18,5.57,913,"Taiwan, Province of China",TWN
KARA (카라) 'WHEN I MOVE' Official MV,KARA Official,UCbxYZzVHUrv-AhR6KZzGo0A,2022-11-29,TW,10,Music,2210210,138540.0,10168.0,571000,103,6.27,0.46,387.08,194,"Taiwan, Province of China",TWN
神醫弟子下山歷劫，和美女總裁擦出了火花，沒想到她竟然自己的命定之人！《濟世妙手》第1-46集 #都市 #逆襲 #反轉 #短劇,喵酱追剧,UCm-oQJADn78m-Nf9tQd33Gg,2022-11-29,TW,24,Entertainment,41755,369.0,7.0,71200,105,0.88,0.02,58.64,3125,"Taiwan, Province of China",TWN
【#老闆call比賽】薩泰爾潤滑液相撲大賽 ft. @營養健身葛格Peeta  @鐵牛婷婷IronbullTingTing @美麗本人 @黃豪平,STR Network,UCDrswN-SqWh7Kii62h9aXGA,2022-11-26,TW,24,Entertainment,728284,20592.0,1474.0,1510000,499,2.83,0.2,48.23,864,"Taiwan, Province of China",TWN
在法國竟然找不到台灣國旗🇹🇼😨？！RACE ACCROSS FRANCE TO PLANT THE TAIWANESE FLAG,Ku's dream酷的夢-,UCV1OpUwWJCMiv6gJCRR6yAg,2022-11-26,TW,22,People & Blogs,459610,13285.0,599.0,1340000,245,2.89,0.13,34.3,2002,"Taiwan, Province of China",TWN
女版館長？抗中主持人不知廣告時仍在直播　三字經髒話狂飆蘇貞昌、蔡英文｜鏡週刊,鏡週刊,UCYkldEK001GxR884OZMFnRw,2022-11-28,TW,25,News & Politics,349128,3986.0,1360.0,433000,16455,1.14,0.39,80.63,104,"Taiwan, Province of China",TWN
民進黨敗選找戰犯！國民黨2024朱侯整隊？【#鄉民大會】LIVE,鄉民大會,UC39zPO0q6yTsD96kKpzZ-nQ,2022-11-29,TW,25,News & Politics,94841,3581.0,411.0,118000,514,3.78,0.43,80.37,4136,"Taiwan, Province of China",TWN
市井豪門 EP41 恩斷義絕｜Billionaire Story,民視戲劇館 Formosa TV Dramas,UCiMiEL1XRXANaypB2wEdr5w,2022-11-29,TW,24,Entertainment,216803,1316.0,324.0,1500000,29234,0.61,0.15,14.45,5818,"Taiwan, Province of China",TWN
窩囊村醫撞見老婆和有錢公子偷情，被打懵意外得到上古醫術，從此走上人生巔峰！《都市小神醫》第1-132集 #都市 #爽劇 #逆襲 #短劇,喵酱追剧,UCm-oQJADn78m-Nf9tQd33Gg,2022-11-29,TW,24,Entertainment,32961,271.0,6.0,71200,105,0.82,0.02,46.29,9651,"Taiwan, Province of China",TWN
"【頭條開講】白紙運動要民主!拜登詭異安靜!美式民主被看穿手腳!蘇納克拒用""威脅""兩字形容中國!丞相會看風向了!20221129 完整版@HeadlinesTalk",頭條開講,UCdp5pYDJCpl5WFk3jFEjWHw,2022-11-29,TW,25,News & Politics,172529,16923.0,423.0,1040000,12672,9.81,0.25,16.59,7220,"Taiwan, Province of China",TWN
王美開箱！若綺超夢幻飾品收藏 「48萬手環」楊昇達秒變臉？【玩美研究室】,女人我最大,UCKoS1r1M9eJBIPWXRat8uEA,2022-11-29,TW,24,Entertainment,131082,1030.0,41.0,710000,19742,0.79,0.03,18.46,1264,"Taiwan, Province of China",TWN
不可取代的名『G』魅力！再多缺點還是有人愛？！Mercedes-AMG G 63 新車試駕,buycartv,UC-MByr5LRnWmVN94Ija4XJg,2022-11-29,TW,2,Autos & Vehicles,83231,1353.0,133.0,714000,1870,1.63,0.16,11.66,1974,"Taiwan, Province of China",TWN
2022-11-30【POP撞新聞】黃暐瀚專訪鄭麗文「2024藍營最強 侯友宜」,POP Radio聯播網 官方頻道,UCJ5rBA0z4WFGtUTS83sAb_A,2022-11-30,TW,25,News & Politics,87228,3560.0,502.0,230000,10412,4.08,0.58,37.93,3136,"Taiwan, Province of China",TWN
💛海放韓劇的浪漫：First Love 初戀｜看一次愛上看兩次跪下的神劇｜劇透｜5大浪漫爆擊瞬間｜First Love,那些電影教我的事 Lessons from Movies,UCt8mg-YL_ikTAJKuZ8GMtqg,2022-11-29,TW,1,Film & Animation,83695,1937.0,208.0,1010000,613,2.31,0.25,8.29,783,"Taiwan, Province of China",TWN
歸零OUT！總獎金累積飆破10萬元！江老師初挑戰即登上巔峰？！20221128 曾國城 聶雲 完整版 留洋海歸爸爸們益智賽 EP761【全民星攻略】,全民星攻略,UCH0CYJBlFqswdlDdbXDnB-Q,2022-11-29,TW,24,Entertainment,24758,336.0,53.0,198000,4280,1.36,0.21,12.5,2837,"Taiwan, Province of China",TWN
中國白紙運動／民進黨內鬥／口罩令室外鬆綁｜老鵝特搜#979,老天鵝娛樂,UC_iwP8I13JnL54BypRCzldw,2022-11-29,TW,25,News & Politics,188157,5188.0,1538.0,514000,1254,2.76,0.82,36.61,846,"Taiwan, Province of China",TWN
【世足快報】美國1：0氣走伊朗 驚險闖進16強淘汰賽/愛爾達電視20221130,愛爾達體育家族 ELTA Sports,UCCQvP4hsRW9emj0meGk15jg,2022-11-29,TW,17,Sports,208317,1220.0,141.0,555000,21641,0.59,0.07,37.53,131,"Taiwan, Province of China",TWN
47歲林志玲首談離婚，公開婚姻失敗真相！#shorts,鯉娛記,UCQ_HDY9OrAwTAW80DfkOeNQ,2022-11-29,TW,24,Entertainment,136201,883.0,0.0,104000,1596,0.65,0.0,130.96,45,"Taiwan, Province of China",TWN
