id,video_name,channel_name,channel_id,date,duration,region_code,region_name,category,statistics,channel_stat
2667,LOS COMPAS Y LA AVENTURA EN MINIATURA 😂 ¿PODREMOS SOBREVIVIR? con MIKECRACK Y TROLLINO,Timba Vk,UCp7wTrsCU7eICb5z69D3rwA,2022-11-28T22:45:03Z,PT16M14S,HN,Honduras,20,"{'viewCount': '743046', 'likeCount': '28419', 'favoriteCount': '0', 'commentCount': '736'}","{'viewCount': '2642398199', 'subscriberCount': '12000000', 'hiddenSubscriberCount': False, 'videoCount': '911'}"
2668,"LA MÁS DRAGA 5 - Capítulo 10 ""LA MÁS ...""",LA MÁS DRAGA OFICIAL,UCqwOmKcXJSQpGOrGAW7ircw,2022-11-30T03:00:11Z,PT1H29M46S,HN,Honduras,24,"{'viewCount': '396688', 'likeCount': '14893', 'favoriteCount': '0', 'commentCount': '2531'}","{'viewCount': '96760964', 'subscriberCount': '443000', 'hiddenSubscriberCount': False, 'videoCount': '213'}"
2669,[2022 MAMA] IVE&Kep1er&NMIXX&LESSERAFIM&NewJeans-ELEVEN+WADADA+O.O+FEARLESS+HypeBoy | Mnet 221129 방송,Mnet K-POP,UCbD8EppRX3ZwJSou-TVo90A,2022-11-29T12:01:31Z,PT5M9S,HN,Honduras,20,"{'viewCount': '4851819', 'likeCount': '273150', 'favoriteCount': '0', 'commentCount': '10330'}","{'viewCount': '13666807480', 'subscriberCount': '20000000', 'hiddenSubscriberCount': False, 'videoCount': '29735'}"
2670,FUIMOS A UNA BARBERÍA TURCA EN QATAR Y ESTE FUE EL RESULTADO 🤯,Más SKabeche,UC0n5Ihqix8mEqGsjygiJk6Q,2022-11-28T23:32:50Z,PT13M40S,HN,Honduras,24,"{'viewCount': '550299', 'likeCount': '25869', 'favoriteCount': '0', 'commentCount': '514'}","{'viewCount': '2895222667', 'subscriberCount': '12300000', 'hiddenSubscriberCount': False, 'videoCount': '674'}"
2671,✅🔥 TABLA de POSICIONES y RESULTADOS ✅ FASE de GRUPOS Jornada 2 MUNDIAL QATAR 2022 ✅ TABLA GENERAL,FieraCrack,UC6nINsFcP_8ZtBjT-0MpFYg,2022-11-28T21:25:41Z,PT10M40S,HN,Honduras,17,"{'viewCount': '492436', 'likeCount': '5004', 'favoriteCount': '0', 'commentCount': '129'}","{'viewCount': '5848711', 'subscriberCount': '152000', 'hiddenSubscriberCount': False, 'videoCount': '227'}"
2672,Si México Pierde Me Rapo,JDaniel,UCcrwHnSlK1pwESr6hknupIA,2022-11-29T03:27:04Z,PT12M22S,HN,Honduras,24,"{'viewCount': '369062', 'likeCount': '15003', 'favoriteCount': '0', 'commentCount': '1639'}","{'viewCount': '611916402', 'subscriberCount': '2900000', 'hiddenSubscriberCount': False, 'videoCount': '397'}"
2673,Argentina vs. México (2-0) | Goles | Mundial Catar 2022,TVMAX PANAMÁ,UC1ESp-VpmbrmKHmQIu_NOMQ,2022-11-26T21:16:21Z,PT3M18S,HN,Honduras,17,"{'viewCount': '3284161', 'likeCount': '43745', 'favoriteCount': '0', 'commentCount': '1117'}","{'viewCount': '10367998', 'subscriberCount': '50500', 'hiddenSubscriberCount': False, 'videoCount': '1335'}"
2674,El Último en Dejar el Tesla se lo Queda,MrBeast en Español,UCNAhW2oJvy_FUU082pEDspA,2022-11-27T23:20:51Z,PT18M21S,HN,Honduras,24,"{'viewCount': '4102542', 'likeCount': '184420', 'favoriteCount': '0', 'commentCount': '5299'}","{'viewCount': '2817469229', 'subscriberCount': '22900000', 'hiddenSubscriberCount': False, 'videoCount': '84'}"
2675,¿A QUE EDAD ME HUBIERA GUSTADO EMBARAZARME? 😱| Carol Castro,Carol Castro,UCMQzHR2-crnbcp0x8CLiYrg,2022-11-26T23:16:20Z,PT13M43S,HN,Honduras,22,"{'viewCount': '1300211', 'likeCount': '76117', 'favoriteCount': '0', 'commentCount': '6304'}","{'viewCount': '16334938', 'subscriberCount': '525000', 'hiddenSubscriberCount': False, 'videoCount': '15'}"
2676,TOP: Los 7 partidos más violentos en la historia del fútbol,DrossRotzank,UCNYW2vfGrUE6R5mIJYzkRyQ,2022-11-27T21:00:05Z,PT21M49S,HN,Honduras,24,"{'viewCount': '1429896', 'likeCount': '102082', 'favoriteCount': '0', 'commentCount': '6640'}","{'viewCount': '5816440340', 'subscriberCount': '22700000', 'hiddenSubscriberCount': False, 'videoCount': '1530'}"
2677,COSTA RICA vs JAPÓN | MUNDIAL de QATAR 2022 ⚽️ Resumen del partido,Infobae,UCvsU0EGXN7Su7MfNqcTGNHg,2022-11-27T13:31:27Z,PT2M47S,HN,Honduras,25,"{'viewCount': '1043813', 'likeCount': '8045', 'favoriteCount': '0', 'commentCount': '902'}","{'viewCount': '175970746', 'subscriberCount': '675000', 'hiddenSubscriberCount': False, 'videoCount': '10156'}"
2678,La Forma En Que Me Miras,Super Yei - Topic,UCzjcoe1imbEiZQAA32csbQg,2022-11-17T19:34:56Z,PT5M4S,HN,Honduras,10,"{'viewCount': '2082880', 'likeCount': '21511', 'favoriteCount': '0', 'commentCount': '0'}","{'viewCount': '64280202', 'subscriberCount': '172000', 'hiddenSubscriberCount': False, 'videoCount': '13'}"
2679,JS4E,Arcangel - Topic,UCVcAt8IIKIeubRSigcYXgtA,2022-11-21T04:01:41Z,PT3M58S,HN,Honduras,10,"{'viewCount': '1777083', 'likeCount': '57284', 'favoriteCount': '0', 'commentCount': '25'}","{'viewCount': '552919425', 'subscriberCount': '404000', 'hiddenSubscriberCount': False, 'videoCount': '455'}"
2680,🟢🟢Qatar Eliminado | En Grupo A se Define entre 3,Football Highlights HD,UCbpWyOcl_sTAHfYznUXovLQ,2022-11-26T21:12:57Z,PT1M4S,HN,Honduras,17,"{'viewCount': '732381', 'likeCount': '3067', 'favoriteCount': '0', 'commentCount': '60'}","{'viewCount': '13161623', 'subscriberCount': '39400', 'hiddenSubscriberCount': False, 'videoCount': '697'}"
2681,[슈취타] 슈가와 취하는 타임 TEASER,BANGTANTV,UCLkAepWjdylmXSltofFvsYQ,2022-11-28T12:00:00Z,PT54S,HN,Honduras,10,"{'viewCount': '1983886', 'likeCount': '474447', 'favoriteCount': '0', 'commentCount': '19831'}","{'viewCount': '18647480348', 'subscriberCount': '72200000', 'hiddenSubscriberCount': False, 'videoCount': '1863'}"
2682,among us pero tenemos que poner 3 impostores porque sino no ganan ni de coña,Auron,UCFR2oaNj02WnXkOgLH0iqOA,2022-11-26T22:07:31Z,PT35M28S,HN,Honduras,20,"{'viewCount': '2181410', 'likeCount': '135272', 'favoriteCount': '0', 'commentCount': '1508'}","{'viewCount': '2868539145', 'subscriberCount': '14000000', 'hiddenSubscriberCount': False, 'videoCount': '803'}"
2683,POLONIA vs ARABIA SAUDITA | MUNDIAL de QATAR 2022 ⚽️ Resumen del partido,Infobae,UCvsU0EGXN7Su7MfNqcTGNHg,2022-11-26T15:24:53Z,PT3M,HN,Honduras,25,"{'viewCount': '983223', 'likeCount': '5846', 'favoriteCount': '0', 'commentCount': '420'}","{'viewCount': '175970746', 'subscriberCount': '675000', 'hiddenSubscriberCount': False, 'videoCount': '10156'}"
2684,OSORIO manda CONTUNDENTE MENSAJE a la FEDERACIÓN MEXICANA para el DESARROLLO | Futbol Picante,ESPN Deportes,UC08mnbiC4FykqpHqbEWgFcg,2022-11-27T01:45:00Z,PT13M38S,HN,Honduras,17,"{'viewCount': '2202074', 'likeCount': '23158', 'favoriteCount': '0', 'commentCount': '7374'}","{'viewCount': '1784115513', 'subscriberCount': '2780000', 'hiddenSubscriberCount': False, 'videoCount': '23001'}"
2685,"Romeo Santos, Chris Lebron - SIRI (Official Video)",RomeoSantosVEVO,UCNnwYefwrkVBAbMUzLpxbEQ,2022-11-23T00:00:07Z,PT2M51S,HN,Honduras,10,"{'viewCount': '3373052', 'likeCount': '103597', 'favoriteCount': '0', 'commentCount': '2594'}","{'viewCount': '13039653570', 'subscriberCount': '8830000', 'hiddenSubscriberCount': False, 'videoCount': '207'}"
2686,FUI A 3 PARTIDOS DEL MUNDIAL EN 24 HORAS! *Fede en Qatar*,Fede Vigevani,UCoQm-PeHC-cbJclKJYJ8LzA,2022-11-27T01:54:13Z,PT16M5S,HN,Honduras,17,"{'viewCount': '2994367', 'likeCount': '125606', 'favoriteCount': '0', 'commentCount': '8148'}","{'viewCount': '5357022047', 'subscriberCount': '16900000', 'hiddenSubscriberCount': False, 'videoCount': '921'}"
2687,¡ESCONDITE EXTREMO de 1 PIXEL en MINECRAFT! 😂 El escondite en Minecraft con mods,ElTrollino,UCI2FmVp--YL8d7iVFt8mmxg,2022-11-24T20:00:08Z,PT13M43S,HN,Honduras,20,"{'viewCount': '1875211', 'likeCount': '75859', 'favoriteCount': '0', 'commentCount': '2405'}","{'viewCount': '5729257729', 'subscriberCount': '18600000', 'hiddenSubscriberCount': False, 'videoCount': '1534'}"
2688,MÉXICO DIO UN PASO ATRÁS tras la derrota vs ARGENTINA. Paco CULPA al TATA MARTINO | Futbol Picante,ESPN Deportes,UC08mnbiC4FykqpHqbEWgFcg,2022-11-26T22:00:13Z,PT10M3S,HN,Honduras,17,"{'viewCount': '1229882', 'likeCount': '13477', 'favoriteCount': '0', 'commentCount': '7438'}","{'viewCount': '1784115513', 'subscriberCount': '2780000', 'hiddenSubscriberCount': False, 'videoCount': '23001'}"
2689,NOS TATUAMOS JUNTOS POR PRIMERA VEZ !!,YOLO AVENTURAS,UCOnIJiQuk1fDSp6p1GCZy3A,2022-11-26T21:00:10Z,PT9M26S,HN,Honduras,24,"{'viewCount': '1025703', 'likeCount': '68978', 'favoriteCount': '0', 'commentCount': '3668'}","{'viewCount': '5213622286', 'subscriberCount': '20400000', 'hiddenSubscriberCount': False, 'videoCount': '1145'}"
2690,"Myke Towers , Daddy Yankee - ULALA",Myke Towers,UCLk8IJ1TwI7Xl7UUfAD8xPQ,2022-11-25T00:00:43Z,PT3M14S,HN,Honduras,10,"{'viewCount': '2760665', 'likeCount': '157328', 'favoriteCount': '0', 'commentCount': '3180'}","{'viewCount': '6493966630', 'subscriberCount': '9550000', 'hiddenSubscriberCount': False, 'videoCount': '106'}"
2691,Jin's Special Challenge for ARMY Teaser | 진 (Jin) 'The Astronaut' Official Merch.,BANGTANTV,UCLkAepWjdylmXSltofFvsYQ,2022-11-27T05:00:02Z,PT32S,HN,Honduras,10,"{'viewCount': '962907', 'likeCount': '226400', 'favoriteCount': '0', 'commentCount': '5515'}","{'viewCount': '18647480348', 'subscriberCount': '72200000', 'hiddenSubscriberCount': False, 'videoCount': '1863'}"
2692,ARGENTINA vs MÉXICO ⚽,JuanSGuarnizo,UCdvyCPDTkkfd4MwqD7ZkGgg,2022-11-27T00:02:08Z,PT15M52S,HN,Honduras,24,"{'viewCount': '1080431', 'likeCount': '82375', 'favoriteCount': '0', 'commentCount': '3143'}","{'viewCount': '547779584', 'subscriberCount': '6080000', 'hiddenSubscriberCount': False, 'videoCount': '201'}"
2693,RESUMEN ESPAÑA 7-0 COSTA RICA,Gol Mundial,UCWw6r_yGcl7fC0bShxOYhWg,2022-11-23T18:35:36Z,PT5M2S,HN,Honduras,17,"{'viewCount': '1666961', 'likeCount': '19312', 'favoriteCount': '0', 'commentCount': '1347'}","{'viewCount': '62185916', 'subscriberCount': '197000', 'hiddenSubscriberCount': False, 'videoCount': '2129'}"
2694,VOY A SER PAPÁ ❤️ MI FAMILIA REACCIONA / Cesar Pantoja y Carol Castro,Cesar Pantoja,UCB_P3w2BPH2ZMIO2JmxY6_w,2022-11-23T01:13:59Z,PT21M56S,HN,Honduras,22,"{'viewCount': '6002726', 'likeCount': '303659', 'favoriteCount': '0', 'commentCount': '9459'}","{'viewCount': '142863758', 'subscriberCount': '3820000', 'hiddenSubscriberCount': False, 'videoCount': '33'}"
2695,Project: Playtime - Official Gameplay Trailer,Mob Entertainment,UCXqV4yoyC_mmZye6VbKFPeQ,2022-11-25T15:00:40Z,PT1M2S,HN,Honduras,22,"{'viewCount': '3519167', 'likeCount': '127587', 'favoriteCount': '0', 'commentCount': '9134'}","{'viewCount': '158464649', 'subscriberCount': '1280000', 'hiddenSubscriberCount': False, 'videoCount': '48'}"
2696,Cada SALTO se MULTIPLICA en GTA 5,Vista Gamer,UCMgqXTXjYNCAmyS9ci426Gg,2022-11-25T19:30:05Z,PT11M54S,HN,Honduras,20,"{'viewCount': '2428285', 'likeCount': '43517', 'favoriteCount': '0', 'commentCount': '1098'}","{'viewCount': '528953626', 'subscriberCount': '2040000', 'hiddenSubscriberCount': False, 'videoCount': '227'}"
2697,ESTOY EMBARAZADA!🤰🏼 Carol Castro y Cesar Pantoja,Carol Castro,UCMQzHR2-crnbcp0x8CLiYrg,2022-11-21T22:09:19Z,PT18M32S,HN,Honduras,22,"{'viewCount': '3678029', 'likeCount': '213249', 'favoriteCount': '0', 'commentCount': '9372'}","{'viewCount': '16334938', 'subscriberCount': '525000', 'hiddenSubscriberCount': False, 'videoCount': '15'}"
2698,Gana BRASIL ¿Pierde a NEY? | CR7 orgulloso de su RÉCORD; VIRAL con MESSI | ¿‘BECKS’ nuevo DUEÑO?,Cracks,UCv1xjGi8KibuoOK8StRFCWg,2022-11-24T23:06:09Z,PT8M40S,HN,Honduras,17,"{'viewCount': '584242', 'likeCount': '28918', 'favoriteCount': '0', 'commentCount': '834'}","{'viewCount': '3026510597', 'subscriberCount': '5670000', 'hiddenSubscriberCount': False, 'videoCount': '4062'}"
2699,El día que rechacé UN MILLÓN de dólares,Luisito Comunica,UCECJDeK0MNapZbpaOzxrUPA,2022-11-24T18:03:08Z,PT13M13S,HN,Honduras,24,"{'viewCount': '3726237', 'likeCount': '155956', 'favoriteCount': '0', 'commentCount': '4024'}","{'viewCount': '8052545479', 'subscriberCount': '39700000', 'hiddenSubscriberCount': False, 'videoCount': '1184'}"
2700,Minecraft Manía - TODO es CIRCULAR!,Bobicraft,UCMQOumrt3C7fFRT8oBc436Q,2022-11-25T01:09:11Z,PT11M26S,HN,Honduras,20,"{'viewCount': '1081417', 'likeCount': '69975', 'favoriteCount': '0', 'commentCount': '2731'}","{'viewCount': '1973853630', 'subscriberCount': '5130000', 'hiddenSubscriberCount': False, 'videoCount': '1543'}"
2701,RM '들꽃놀이 (with 조유진)' Official Teaser,HYBE LABELS,UC3IZKseVpdzPSBaWxBxundA,2022-11-30T15:00:00Z,PT51S,MX,Mexico,10,"{'viewCount': '912032', 'likeCount': '402809', 'favoriteCount': '0', 'commentCount': '21415'}","{'viewCount': '25316965290', 'subscriberCount': '69000000', 'hiddenSubscriberCount': False, 'videoCount': '1038'}"
2702,"LA MÁS DRAGA 5 - Capítulo 10 ""LA MÁS ...""",LA MÁS DRAGA OFICIAL,UCqwOmKcXJSQpGOrGAW7ircw,2022-11-30T03:00:11Z,PT1H29M46S,MX,Mexico,24,"{'viewCount': '396688', 'likeCount': '14893', 'favoriteCount': '0', 'commentCount': '2531'}","{'viewCount': '96760964', 'subscriberCount': '443000', 'hiddenSubscriberCount': False, 'videoCount': '213'}"
2703,[2022 MAMA] j-hope - MORE + Arson | Mnet 221130 방송,Mnet K-POP,UCbD8EppRX3ZwJSou-TVo90A,2022-11-30T12:44:35Z,PT6M51S,MX,Mexico,20,"{'viewCount': '1091101', 'likeCount': '221387', 'favoriteCount': '0', 'commentCount': '8964'}","{'viewCount': '13666807480', 'subscriberCount': '20000000', 'hiddenSubscriberCount': False, 'videoCount': '29735'}"
2704,AQUÍ LES MUESTRO MI NUEVO CARRO 2023 ASÍ DE PERRO ESTA‼️ (LOS TOYS)!,EL GORDO ARCE,UCk7_gBf8MUkkEaze-P7yu-Q,2022-11-30T02:26:01Z,PT21M6S,MX,Mexico,22,"{'viewCount': '284294', 'likeCount': '24057', 'favoriteCount': '0', 'commentCount': '1808'}","{'viewCount': '83615881', 'subscriberCount': '725000', 'hiddenSubscriberCount': False, 'videoCount': '177'}"
2705,Super Mario Bros. La Película - Tráiler Oficial (Universal Pictures) HD,Universal Pictures México,UCuON8B3q1FMIOSE-0sbC_rQ,2022-11-29T22:10:55Z,PT2M14S,MX,Mexico,1,"{'viewCount': '990871', 'likeCount': '58196', 'favoriteCount': '0', 'commentCount': '0'}","{'viewCount': '328205222', 'subscriberCount': '1490000', 'hiddenSubscriberCount': False, 'videoCount': '238'}"
2706,La Rebelión I Tráiler OficialI ViX+,VixPlus,UChBULRTsmCxDegIwFeVrkPg,2022-11-10T16:59:49Z,PT1M30S,MX,Mexico,22,"{'viewCount': '2709130', 'likeCount': '247', 'favoriteCount': '0', 'commentCount': '63'}","{'viewCount': '8724887', 'subscriberCount': '44900', 'hiddenSubscriberCount': False, 'videoCount': '50'}"
2707,ITZY “Cheshire” M/V @ITZY,JYP Entertainment,UCaO6TYtlC8U5ttz62hTrZgg,2022-11-30T08:58:09Z,PT3M8S,MX,Mexico,10,"{'viewCount': '3375142', 'likeCount': '537433', 'favoriteCount': '0', 'commentCount': '30971'}","{'viewCount': '18109940685', 'subscriberCount': '26000000', 'hiddenSubscriberCount': False, 'videoCount': '1592'}"
2708,Paulo Londra - Ojalá (Official Video),Paulo Londra,UCzI7wZyqk7jpXWT_MILjepw,2022-11-29T22:00:07Z,PT2M53S,MX,Mexico,10,"{'viewCount': '821360', 'likeCount': '124107', 'favoriteCount': '0', 'commentCount': '4306'}","{'viewCount': '7415884227', 'subscriberCount': '22100000', 'hiddenSubscriberCount': False, 'videoCount': '57'}"
2709,[2022 MAMA] Stray Kids - a strange incident+VENOM(MAMA ver.)+I AM MANIAC+MANIAC | Mnet 221129 방송,Mnet K-POP,UCbD8EppRX3ZwJSou-TVo90A,2022-11-29T14:21:28Z,PT9M21S,MX,Mexico,20,"{'viewCount': '2474540', 'likeCount': '251252', 'favoriteCount': '0', 'commentCount': '11832'}","{'viewCount': '13666807480', 'subscriberCount': '20000000', 'hiddenSubscriberCount': False, 'videoCount': '29735'}"
2710,Merlina | Escena del baile | Netflix,Netflix Latinoamérica,UC5ZiUaIJ2b5dYBYGf5iEUrA,2022-11-29T18:00:00Z,PT2M2S,MX,Mexico,24,"{'viewCount': '423415', 'likeCount': '15706', 'favoriteCount': '0', 'commentCount': '560'}","{'viewCount': '1704314085', 'subscriberCount': '10100000', 'hiddenSubscriberCount': False, 'videoCount': '4117'}"
2711,Resumen | Irán vs Estados Unidos | Mundial Qatar 2022 - Grupo A,TUDN México,UCTIyEyDNHPrwVFPhpi5dm0A,2022-11-29T21:14:01Z,PT9M34S,MX,Mexico,17,"{'viewCount': '1667969', 'likeCount': '12606', 'favoriteCount': '0', 'commentCount': '1130'}","{'viewCount': '2279621951', 'subscriberCount': '3760000', 'hiddenSubscriberCount': False, 'videoCount': '28697'}"
2712,Resumen y goles | Ecuador 1-2 Senegal | Mundial Qatar 2022 - GA,TUDN México,UCTIyEyDNHPrwVFPhpi5dm0A,2022-11-29T17:08:03Z,PT8M56S,MX,Mexico,17,"{'viewCount': '1627497', 'likeCount': '13215', 'favoriteCount': '0', 'commentCount': '1470'}","{'viewCount': '2279621951', 'subscriberCount': '3760000', 'hiddenSubscriberCount': False, 'videoCount': '28697'}"
2713,Nintendo Direct: Super Mario Bros.: La Película – 29 de noviembre de 2022 (2.º tráiler),Nintendo España,UC7jT5YnTBAOf2JTRrCR0K6g,2022-11-29T22:13:53Z,PT40M11S,MX,Mexico,1,"{'viewCount': '281731', 'likeCount': '18650', 'favoriteCount': '0'}","{'viewCount': '296854449', 'subscriberCount': '652000', 'hiddenSubscriberCount': False, 'videoCount': '2729'}"
2714,[2022 MAMA] IVE&Kep1er&NMIXX&LESSERAFIM&NewJeans-ELEVEN+WADADA+O.O+FEARLESS+HypeBoy | Mnet 221129 방송,Mnet K-POP,UCbD8EppRX3ZwJSou-TVo90A,2022-11-29T12:01:31Z,PT5M9S,MX,Mexico,20,"{'viewCount': '4851819', 'likeCount': '273150', 'favoriteCount': '0', 'commentCount': '10330'}","{'viewCount': '13666807480', 'subscriberCount': '20000000', 'hiddenSubscriberCount': False, 'videoCount': '29735'}"
2715,Poniendo a prueba leyes extremistas de QATAR | ¿Son tan estrictos como dicen? 🇶🇦,Luisito Comunica,UCECJDeK0MNapZbpaOzxrUPA,2022-11-28T20:12:45Z,PT20M35S,MX,Mexico,24,"{'viewCount': '3716659', 'likeCount': '138029', 'favoriteCount': '0', 'commentCount': '3937'}","{'viewCount': '8052545479', 'subscriberCount': '39700000', 'hiddenSubscriberCount': False, 'videoCount': '1184'}"
2716,Resumen y goles | Gales 0-3 Inglaterra | Mundial Qatar 2022 - GB,TUDN México,UCTIyEyDNHPrwVFPhpi5dm0A,2022-11-29T21:37:55Z,PT5M44S,MX,Mexico,17,"{'viewCount': '754358', 'likeCount': '7396', 'favoriteCount': '0', 'commentCount': '316'}","{'viewCount': '2279621951', 'subscriberCount': '3760000', 'hiddenSubscriberCount': False, 'videoCount': '28697'}"
2717,RESULTADOS y TABLA DE POSICIONES HOY Mundial QATAR 2022 Dia 10,DaniFut,UCfa8xQbAJPAqFcmAP9f-JBg,2022-11-29T22:10:57Z,PT9M21S,MX,Mexico,17,"{'viewCount': '209636', 'likeCount': '4377', 'favoriteCount': '0', 'commentCount': '114'}","{'viewCount': '71702526', 'subscriberCount': '223000', 'hiddenSubscriberCount': False, 'videoCount': '1808'}"
2718,"Feid, Yandel - XQ Te Pones Así (Official Video)",FeidVEVO,UCRHZrsFKNop3EHMoWkgdccg,2022-11-30T02:00:13Z,PT3M30S,MX,Mexico,10,"{'viewCount': '597942', 'likeCount': '58647', 'favoriteCount': '0', 'commentCount': '1743'}","{'viewCount': '2405173421', 'subscriberCount': '195000', 'hiddenSubscriberCount': False, 'videoCount': '104'}"
2719,LA REVOLUCIÓN MEXICANA EN 19 MINUTOS | INFONIMADOS,Infonimados,UCE0edAKypUlvIpkMSv6Hd4w,2022-11-29T19:33:49Z,PT19M5S,MX,Mexico,27,"{'viewCount': '186613', 'likeCount': '15254', 'favoriteCount': '0', 'commentCount': '1915'}","{'viewCount': '36036855', 'subscriberCount': '491000', 'hiddenSubscriberCount': False, 'videoCount': '26'}"
2720,ME ENFRENTO A BOXY BOO EN POPPY PLAYTIME CHAPTER 2 | PROJECT PLAYTIME VS POPPY PLAYTIME | JONDRES GC,Jondres Gc,UCEtD_nOAZeTzb5dcln-ljOA,2022-11-29T19:34:02Z,PT17M22S,MX,Mexico,24,"{'viewCount': '527113', 'likeCount': '15983', 'favoriteCount': '0', 'commentCount': '1473'}","{'viewCount': '315544903', 'subscriberCount': '1110000', 'hiddenSubscriberCount': False, 'videoCount': '168'}"
2721,¿Por qué se separó el TEAM QUEEN?  ¿TEAM QUEEN 2.0? - Reencuentro,Kika Nieto ,UC67qfftymkxZk_3aWOklaaA,2022-11-28T22:46:49Z,PT54M33S,MX,Mexico,26,"{'viewCount': '581413', 'likeCount': '38574', 'favoriteCount': '0', 'commentCount': '2595'}","{'viewCount': '884100866', 'subscriberCount': '7870000', 'hiddenSubscriberCount': False, 'videoCount': '408'}"
2722,Las HISTORIAS más PERTURBADORAS de ASESINOS SERIALES | De Todo Un Mucho Martha Higareda Yordi Rosado,De Todo Un Mucho,UC-rM_KDQahhd_tXLSLKHIFw,2022-11-29T06:00:28Z,PT52M22S,MX,Mexico,22,"{'viewCount': '128663', 'likeCount': '7636', 'favoriteCount': '0', 'commentCount': '506'}","{'viewCount': '60968053', 'subscriberCount': '665000', 'hiddenSubscriberCount': False, 'videoCount': '129'}"
2723,SOBREVIVÍ 100 DÍAS en POPPY'S PLAYTIME  en MINECRAFT HARDCORE!,MaxCraft Español,UCz1bbUNtuEjBlhxy-vUXpaA,2022-11-29T16:00:04Z,PT35M1S,MX,Mexico,22,"{'viewCount': '925617', 'likeCount': '33065', 'favoriteCount': '0', 'commentCount': '485'}","{'viewCount': '70327044', 'subscriberCount': '514000', 'hiddenSubscriberCount': False, 'videoCount': '16'}"
2724,SALOMÉ - Carlos Feria x Adrilatina (Official Video),Carlos Feria Music,UCj2NZE0qztCmMLWkbVZjQVg,2022-11-29T00:00:10Z,PT2M55S,MX,Mexico,10,"{'viewCount': '601377', 'likeCount': '81010', 'favoriteCount': '0', 'commentCount': '4626'}","{'viewCount': '13308537', 'subscriberCount': '476000', 'hiddenSubscriberCount': False, 'videoCount': '14'}"
2725,LOS COMPAS Y LA AVENTURA EN MINIATURA 😂 ¿PODREMOS SOBREVIVIR? con MIKECRACK Y TROLLINO,Timba Vk,UCp7wTrsCU7eICb5z69D3rwA,2022-11-28T22:45:03Z,PT16M14S,MX,Mexico,20,"{'viewCount': '743046', 'likeCount': '28419', 'favoriteCount': '0', 'commentCount': '736'}","{'viewCount': '2642398199', 'subscriberCount': '12000000', 'hiddenSubscriberCount': False, 'videoCount': '911'}"
2726,✅🔥 TABLA de POSICIONES y RESULTADOS ✅ FASE de GRUPOS Jornada 2 MUNDIAL QATAR 2022 ✅ TABLA GENERAL,FieraCrack,UC6nINsFcP_8ZtBjT-0MpFYg,2022-11-28T21:25:41Z,PT10M40S,MX,Mexico,17,"{'viewCount': '492436', 'likeCount': '5004', 'favoriteCount': '0', 'commentCount': '129'}","{'viewCount': '5848711', 'subscriberCount': '152000', 'hiddenSubscriberCount': False, 'videoCount': '227'}"
